folder,path,verdict,reason,left0_votes,left1_votes,frames_scanned,grids_seen,applied,error
20231110025449-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231110025449-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240315032254-brebre-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240315032254-brebre-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405023547-geddon-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240405023547-geddon-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110043833-friedeggs-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231110043833-friedeggs-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240322024119-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240322024119-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240315032813-brebre-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240315032813-brebre-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405022422-geddon-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240405022422-geddon-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110023115-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231110023115-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110045525-friedeggs-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231110045525-friedeggs-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405023023-geddon-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240405023023-geddon-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240322031646-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240322031646-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117045213-errands-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20231117045213-errands-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240329033503-bathtubbaby-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20240329033503-bathtubbaby-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117031214-errands-bn6-vs-IndianaOrz-round2-p2,data/dataset/20231117031214-errands-bn6-vs-IndianaOrz-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405025504-geddon-bn6-vs-BiohazrdMnSP-round3-p2,data/dataset/20240405025504-geddon-bn6-vs-BiohazrdMnSP-round3-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231023024733-timechamber-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231023024733-timechamber-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231110030412-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20231110030412-friedeggs-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231103040445-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231103040445-aubreyisamonster-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20231117041029-errands-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20231117041029-errands-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240322014725-zoezoe-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240322014725-zoezoe-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405030519-geddon-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240405030519-geddon-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240315023319-brebre-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240315023319-brebre-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240405013908-geddon-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240405013908-geddon-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240322020328-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240322020328-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240322025833-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240322025833-zoezoe-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240329020110-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p2,data/dataset/20240329020110-bathtubbaby-bn6-vs-BiohazrdMnSP-round1-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
20240329024928-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p2,data/dataset/20240329024928-bathtubbaby-bn6-vs-BiohazrdMnSP-round2-p2/actions.jsonl,invert,early:left1>=left0*1.25,0,10,10,10,True,
